Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Observation-aa11a2be-3e36-4be7-b58a-6fc3dace2740.json	901	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	21	23	0	0	0	0	0	0	0
fsh-generated/resources/Observation-b4916505-a06b-460c-9be8-011609282456.json	883	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	21	22	0	0	0	0	0	0	0
fsh-generated/resources/Observation-cc354e00-a419-47ea-8b6c-1768b2a01645.json	917	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	22	0	0	0	0	0	0	0
fsh-generated/resources/Organization-45a5c5b1-4ec1-4d60-b4b2-ff5a84a41fd6.json	318	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	0	0	0
fsh-generated/resources/Organization-890751f4-2924-4636-bab7-efffc7f3cf14.json	564	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	19	0	0	0	0	0	0	0
fsh-generated/resources/Patient-2b90dd2b-2dab-4c75-9bb9-a355e07401e7.json	1299	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	19	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-1c616b24-3895-48c4-9a02-9a64110351ee.json	653	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	18	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-Questionnaire-ConnectathonSubmission.json	7855	4	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	77	13492	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ConsentPeriod.json	1240	5	0	11	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	45	731	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ConsentVerifiedBy.json	1528	4	0	27	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	44	316	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HajjConsent.json	1707	4	0	147	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	239	1413	0	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-HajjIPS.json	1667	5	0	539	0	0	0	0	0	127	0	0	2	0	0	0	0	6	0	0	1589	4132	0	0	0	0	93	1	5
fsh-generated/resources/StructureDefinition-HajjIPSComposition.json	934	4	0	140	0	0	0	0	0	74	0	0	0	0	0	0	0	2	0	0	593	1762	0	0	0	0	29	0	2
fsh-generated/resources/StructureDefinition-HajjOrganization.json	656	5	0	72	0	0	0	0	1	15	0	0	0	0	0	0	0	1	0	0	80	184	0	0	0	0	4	0	0
fsh-generated/resources/ValueSet-Browser.json	345	4	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	24	220	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DistributionModel.json	407	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	23	199	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-IPS.HAJJ.ACTOR.SYSTEM.json	816	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	26	201	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IPS.HAJJ.ACTOR.json	450	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	27	229	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IPS.HAJJ.CONSENT.json	491	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	22	207	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IPS.HAJJ.TRANSACTION.json	492	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	22	218	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-Language.json	351	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	21	205	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-LicensingModel.json	389	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	22	199	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-OperatingSystem.json	395	4	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	22	218	0	0	0	0	0	0	0
